"Name","ID","Website","Email Address","email_addresses_non_primary","Office Phone","Alternate Phone","Fax","Billing Street","Billing City","Billing State","Billing Postal Code","Billing Country","Shipping Street","Shipping City","Shipping State","Shipping Postal Code","Shipping Country","Description","Type","Industry","Annual Revenue","Employees","SIC Code","Ticker Symbol","Parent Account ID","Ownership","Campaign ID","Rating","Assigned to","Assigned User","Date Created","Date Modified","Modified by","Created by","Deleted","Longitude","Address","Geocode Status","Latitude"
"Switch Media","2d3d3907-7654-e6b6-8240-68f1ff8b2884","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:32","10/27/2025 11:28","1","1","0","0,00000000","","","0,00000000"
"Twitter","2d99187e-155d-6ec7-d69a-68f1ffaf143c","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:32","10/27/2025 11:28","1","1","0","0,00000000","","","0,00000000"
"Ericsson","2d9c0b4b-eb37-cc52-8429-68f1ff308775","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:32","10/27/2025 11:28","1","1","0","0,00000000","","","0,00000000"
"Multichoice","2e1f0dac-07bb-88fa-db79-68f1ffe69303","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:32","10/27/2025 11:28","1","1","0","0,00000000","","","0,00000000"
"Svenska Fotbollförbundet","2e27b27c-5e9a-828e-9bd3-68f1ff7092f0","","","","","","","","","","","","","","","","","","","","","","","","","","","","alexanderbjorneheim","88d6d3dc-1e82-5e98-2dea-68ff57fae638","10/17/2025 08:33","10/27/2025 11:29","1","1","0","0,00000000","","","0,00000000"
"GMX","2e9a970e-a7f3-ed50-463e-68f1ffc2997b","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:32","10/27/2025 11:28","1","1","0","0,00000000","","","0,00000000"
"Lizzn AB","2eb5ee0c-e697-ca20-a846-68f1fff759f3","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:32","10/27/2025 11:28","1","1","0","0,00000000","","","0,00000000"
"Backscreen (TET)","2f3b0af8-e6c1-48c1-33cf-68f1ffd0e5f2","","","","","","","","","","","","","","","","","","","","","","","","","","","","borisasadanin","ebbf2708-f9cb-bff7-195e-68ff579f1d95","10/17/2025 08:33","10/27/2025 11:29","1","1","0","0,00000000","","","0,00000000"
"DYN Media","2fe6eb71-7439-e5e4-9b2e-68f1ffadc50e","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:33","10/27/2025 11:29","1","1","0","0,00000000","","","0,00000000"
"Ammo Content LLC","3056c7ee-471c-6eeb-0d72-68f1fe1b560c","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:31","10/27/2025 11:28","1","1","0","0,00000000","","","0,00000000"
"ftrack","30a42504-d552-0b99-bc46-68f1ffdc9f20","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:33","10/27/2025 11:29","1","1","0","0,00000000","","","0,00000000"
"Grass Valley","319308b0-bd6f-433a-7d8c-68f1ff5701b7","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:33","10/27/2025 11:29","1","1","0","0,00000000","","","0,00000000"
"3Q","319e8628-4130-54c7-9a55-68f1fe4fd899","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:31","10/27/2025 11:28","1","1","0","0,00000000","","","0,00000000"
"Magine","327860d0-ab4d-43a1-1b7c-68f1ff7bcea9","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:32","10/27/2025 11:28","1","1","0","0,00000000","","","0,00000000"
"Broadcaster VC","34361dcb-9a1a-152e-25a9-68f1ffa73bb2","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:33","10/27/2025 11:29","1","1","0","0,00000000","","","0,00000000"
"Paramount","345a31be-7475-61d0-f15f-68f1fff80af1","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:32","10/27/2025 11:28","1","1","0","0,00000000","","","0,00000000"
"APL","3497d7e2-cd64-7910-7dda-68f1fe28703f","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:31","10/27/2025 11:28","1","1","0","0,00000000","","","0,00000000"
"Chas","3498f884-e796-8845-f6ce-68f1ff61d3b2","","","","","","","","","","","","","","","","","","","","","","","","","","","","borisasadanin","ebbf2708-f9cb-bff7-195e-68ff579f1d95","10/17/2025 08:33","10/27/2025 11:29","1","1","0","0,00000000","","","0,00000000"
"Edgio","34a42af0-2a9d-82b6-c136-68f1ff051af0","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:33","10/27/2025 11:29","1","1","0","0,00000000","","","0,00000000"
"GlobalDots","34a9644b-f566-3a3d-c4cc-68f1ff4ee48c","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:33","10/27/2025 11:29","1","1","0","0,00000000","","","0,00000000"
"ATP Media","34de43e3-b6d9-9c40-5086-68f1ff9d6b84","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:33","10/27/2025 11:29","1","1","0","0,00000000","","","0,00000000"
"Frostbite","3520b5b9-2559-ee96-405d-68f1ff793451","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:32","10/27/2025 11:28","1","1","0","0,00000000","","","0,00000000"
"Cygate (Telia)","352ad6d7-ac48-968e-6599-68f1fea8384c","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:31","10/27/2025 11:28","1","1","0","0,00000000","","","0,00000000"
"FUNKE Digital GmbH","353dcabf-cce4-1a49-96f8-68f1ff6330bf","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:32","10/27/2025 11:28","1","1","0","0,00000000","","","0,00000000"
"CDN77","356db8fe-70e3-cb9c-0ace-68f1ffce5d23","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:33","10/27/2025 11:29","1","1","0","0,00000000","","","0,00000000"
"Adventr","35c1af1d-2d57-fb05-ed61-68f1ff14e2c9","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:32","10/27/2025 11:28","1","1","0","0,00000000","","","0,00000000"
"Media Cluster Norway","35f5fa88-35f1-1351-4008-68f1ff5f23fe","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:33","10/27/2025 11:29","1","1","0","0,00000000","","","0,00000000"
"FMA Consilium","36090e24-8e46-3c02-41ec-68f1ffb31799","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:33","10/27/2025 11:29","1","1","0","0,00000000","","","0,00000000"
"SF Bio AB","36500389-f3a9-a351-35d5-68f1ff97b08d","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:32","10/27/2025 11:28","1","1","0","0,00000000","","","0,00000000"
"DNA","36a75c5a-7831-3c23-fb9f-68f1ff41df62","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:33","10/27/2025 11:29","1","1","0","0,00000000","","","0,00000000"
"SF Studios","36e2e729-1da5-8320-291c-68f1fffc587d","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:32","10/27/2025 11:28","1","1","0","0,00000000","","","0,00000000"
"Github","371bd1e8-9421-76e1-3a2e-68f1ffb972ef","","","","","","","","","","","","","","","","","","","","","","","","","","","","borisasadanin","ebbf2708-f9cb-bff7-195e-68ff579f1d95","10/17/2025 08:33","10/27/2025 11:29","1","1","0","0,00000000","","","0,00000000"
"Handelsbanken","378ab40c-1f63-e7c4-a363-68f1ff980940","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:32","10/27/2025 11:28","1","1","0","0,00000000","","","0,00000000"
"Deltatre","381e7997-52f6-ddf3-6f61-68f1fe094b59","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:31","10/27/2025 11:28","1","1","0","0,00000000","","","0,00000000"
"Sprinkle","38a3b73b-41cd-0b42-dc8e-68f1ff3f059a","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:32","10/27/2025 11:28","1","1","0","0,00000000","","","0,00000000"
"Imagen","390e0fe4-e9d1-710e-07cb-68f1ff56c9d3","","","","","","","","","","","","","","","","","","","","","","","","","","","","borisasadanin","ebbf2708-f9cb-bff7-195e-68ff579f1d95","10/17/2025 08:33","10/27/2025 11:29","1","1","0","0,00000000","","","0,00000000"
"Doors","396b0788-6604-1a41-63a6-68f1ff0e9dd2","","","","","","","","","","","","","","","","","","","","","","","","","","","","alexanderbjorneheim","88d6d3dc-1e82-5e98-2dea-68ff57fae638","10/17/2025 08:33","10/27/2025 11:29","1","1","0","0,00000000","","","0,00000000"
"Cires21","398046b5-5c2c-035b-0806-68f1ffc45c23","","","","","","","","","","","","","","","","","","","","","","","","","","","","alexanderbjorneheim","88d6d3dc-1e82-5e98-2dea-68ff57fae638","10/17/2025 08:33","10/27/2025 11:29","1","1","0","0,00000000","","","0,00000000"
"Metta Sport","399073eb-fbc0-cdc5-9c02-68f1ff130860","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:33","10/27/2025 11:29","1","1","0","0,00000000","","","0,00000000"
"Optus","39b1b0c5-1b78-02cb-972d-68f1ff61d223","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:32","10/27/2025 11:28","1","1","0","0,00000000","","","0,00000000"
"Norigin Media","39e72773-abc2-6b13-2483-68f1ff93dd58","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:32","10/27/2025 11:28","1","1","0","0,00000000","","","0,00000000"
"Rise News","39fe0b3a-59ea-9cd0-0491-68f1ff9929d4","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:33","10/27/2025 11:29","1","1","0","0,00000000","","","0,00000000"
"NEA Partners","3a766b85-7d78-7abd-0f3d-68f1ffaab8eb","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:32","10/27/2025 11:28","1","1","0","0,00000000","","","0,00000000"
"Bouygues Telecom","3a8f8d94-c296-6e7d-ef1c-68f1fed79263","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:31","10/27/2025 11:28","1","1","0","0,00000000","","","0,00000000"
"Disney","3a9566fd-ea89-c3ba-97d7-68f1feb1effe","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:31","10/27/2025 11:28","1","1","0","0,00000000","","","0,00000000"
"Academedia","3ab43552-716f-7e91-1225-68f1ffd987f1","","","","","","","","","","","","","","","","","","","","","","","","","","","","tomasrapp","42b70baf-9446-3a79-3ffd-68ff571dc39a","10/17/2025 08:33","10/27/2025 11:29","1","1","0","0,00000000","","","0,00000000"
"MLS","3b08b68c-9260-718b-b5b0-68f1ff628a5e","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:33","10/27/2025 11:29","1","1","0","0,00000000","","","0,00000000"
"D2C Sports","3c016dea-6d01-fa24-bc44-68f1ff9b101c","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:32","10/27/2025 11:28","1","1","0","0,00000000","","","0,00000000"
"Guardian Project","3c910b04-4a74-29a9-1d96-68f1ff637515","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:33","10/27/2025 11:29","1","1","0","0,00000000","","","0,00000000"
"The Local Act","3cb38db6-0c6f-7c7e-27c8-68f1ff598c79","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:33","10/27/2025 11:29","1","1","0","0,00000000","","","0,00000000"
"RTL Mediengruppe","3d131cdf-3287-dee2-d1be-68f1ffb4cc38","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:32","10/27/2025 11:28","1","1","0","0,00000000","","","0,00000000"
"Sweet TV","3d37dceb-c369-41c5-2897-68f1ff02ecee","","","","","","","","","","","","","","","","","","","","","","","","","","","","borisasadanin","ebbf2708-f9cb-bff7-195e-68ff579f1d95","10/17/2025 08:33","10/27/2025 11:29","1","1","0","0,00000000","","","0,00000000"
"Paywizard","3d961496-c1f1-9692-42be-68f1ff2d3b1c","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:32","10/27/2025 11:28","1","1","0","0,00000000","","","0,00000000"
"Joymo","3dc29c55-3de9-f35d-2e4a-68f1ffc11d4b","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:33","10/27/2025 11:29","1","1","0","0,00000000","","","0,00000000"
"RAI","3dcfd956-1af9-4edf-8865-68f1ff4b522d","","","","","","","","","","","","","","","","","","","","","","","","","","","","borisasadanin","ebbf2708-f9cb-bff7-195e-68ff579f1d95","10/17/2025 08:33","10/27/2025 11:29","1","1","0","0,00000000","","","0,00000000"
"Telia","3e5f3186-0dbd-0ea0-38db-68f1ff6f0c31","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:32","10/27/2025 11:28","1","1","0","0,00000000","","","0,00000000"
"SLU","3e6ad358-e04f-58be-9a70-68f1ffcae439","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:32","10/27/2025 11:28","1","1","0","0,00000000","","","0,00000000"
"Hulu","3ee86b7e-8d07-7e6e-247c-68f1ff073586","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:32","10/27/2025 11:28","1","1","0","0,00000000","","","0,00000000"
"Stockholm Stream Media","3f15bfba-692a-69e4-afe1-68f1ff69ffd1","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:32","10/27/2025 11:28","1","1","0","0,00000000","","","0,00000000"
"Ampere","402830c1-25bc-7f24-e8ae-693c2d52ae7b","https://www.ampereanalysis.com","","","","","","","","","","","","","","","","","","","","","","","","","","","borisasadanin","ebbf2708-f9cb-bff7-195e-68ff579f1d95","12/12/2025 14:58","12/12/2025 14:58","ebbf2708-f9cb-bff7-195e-68ff579f1d95","ebbf2708-f9cb-bff7-195e-68ff579f1d95","0","0,00000000","","","0,00000000"
"Inlet.tv","404de894-2d61-6a8b-4c07-68f1ff9931ca","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:32","10/27/2025 11:28","1","1","0","0,00000000","","","0,00000000"
"KTVT","40a4a448-4090-4bf8-6575-68f1ff1a333c","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:33","10/27/2025 11:29","1","1","0","0,00000000","","","0,00000000"
"Vimond","40ad8227-9cc2-0245-f64a-68f1ff3fa010","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:32","10/27/2025 11:28","1","1","0","0,00000000","","","0,00000000"
"Cintech","40cfa904-05e1-ffd0-a0d4-68f1ffdaa752","","","","","","","","","","","","","","","","","","","","","","","","","","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:33","10/27/2025 11:29","1","1","0","0,00000000","","","0,00000000"
